肉餅哥小炒料理 Meat Pie Gor,311,荃灣聯仁街28號康睦庭園地下3號舖,$50以下,粵菜 (廣東),中菜館,(448 食評),13986,最優秀荃灣/葵青開飯熱店
中和堂,5.0,荃灣川龍街30B地下,$50以下,粵菜 (廣東),涼茶/龜苓膏,(7 食評),25,
興記潮州滷水飯店,10.0,荃灣河背街58號地下,$51-100,潮州菜,潮州菜,(17 食評),24,
新興記美食小廚,2.0,荃灣柴灣角街熟食市場,$51-100,粵菜 (廣東),大牌檔,(3 食評),18,
鴻福堂 Hung Fook Tong,,荃灣楊屋道1號荃新天地一期地下 G42 號舖,$50以下,粵菜 (廣東),涼茶/龜苓膏,(1 食評),22,
黃明記燒味,1.0,荃灣楊屋道街市1樓103號舖,$50以下,粵菜 (廣東),燒臘,(2 食評),15,
顯達鄉村俱樂部 Hilltop Country Club,1.0,荃灣老圍顯達路10號顯達鄉村俱樂部,$101-200,粵菜 (廣東),會所,(2 食評),31,
上海么鳳,,荃灣荃錦中心2樓84-85號舖,$50以下,滬菜 (上海),小食店,(2 食評),17,
潮軒牛雜粉麵,,荃灣三陂坊26號GF號舖,$50以下,潮州菜,粉麵/米線,(1 食評),10,
連和燒味餐廳,1.0,荃灣海壩街142號聯和樓地下,$50以下,粵菜 (廣東),燒臘,(4 食評),18,
林記荃發燒臘潮州鹵水店,,荃灣大屋街1號協和廣場地下8號舖,$50以下,潮州菜,港式,(1 食評),9,
永騰潮州鹵水鵝店,17.0,荃灣川龍街6號地下,$51-100,中菜館,潮州菜,(23 食評),979,
養和堂 Yeung Wo Tong,,荃灣川龍街52號,$50以下,粵菜 (廣東),涼茶/龜苓膏,(1 食評),7,
花羨沐嵐 Hua Xian Mu Lan,,荃灣荃興徑14號富榮大廈地下A號舖,$50以下,台灣菜,台式飲品,,5,
冠華粥麵 Kun Wah Congee Noodle,3.0,荃灣石圍角村石芳樓地下7號舖,$50以下,粵菜 (廣東),粉麵/米線,(6 食評),48,
蛇王如蛇店,2.0,荃灣鱟地坊16號,$51-100,粵菜 (廣東),蛇羹,(7 食評),114,
說一不二,1.0,荃灣大河道18號地皇廣場1樓大食王美食廣場3號舖,$51-100,川菜 (四川),火鍋,(3 食評),30,
嚐回味 Come To Eat,2.0,荃灣海濱花園第六座119C地舖,$51-100,京川滬,火鍋,(4 食評),53,
聚盈喜小廚,1.0,荃灣青山公路633號灣景花園商場地庫,$51-100,粵菜 (廣東),中菜館,(1 食評),20,
豪興好滋味,,荃灣眾安街24號地下A號舖,$50以下,滬菜 (上海),外賣店,(1 食評),24,
麥奀雲吞麵世家 Mak's Noodle,2.0,荃灣楊屋道1號荃新天地地下G13及G15號舖,$50以下,粵菜 (廣東),雲吞/餃子,(5 食評),59,
樂生園,,荃灣鱟地坊80-84號華成樓B座地舖,$50以下,粵菜 (廣東),涼茶/龜苓膏,(1 食評),6,
景霖正宗四川麻辣米線 Chinese Noodle Restaurant,5.0,荃灣路德圍34號安富大廈地舖,$50以下,川菜 (四川),粉麵/米線,(12 食評),100,
上海美味一品香菜館,7.0,荃灣享和街43-59號都城大樓,$51-100,滬菜 (上海),滬菜 (上海),(20 食評),344,
華星麵館 Wah Tsing Noodles,4.0,荃灣富榮街4號富裕樓地下7號舖,$50以下,川菜 (四川),晉菜 (山西),(10 食評),58,
西龍傳香飯糰智能售賣機 QQ Rice Smart Vending Machine,,荃灣海盛路9號有線電視大樓地下,$50以下,台灣菜,販賣機,,2,
元帥麵館,,荃灣路德圍26號地下,$50以下,京川滬,粉麵/米線,(1 食評),21,
南哥粉麵,,荃灣荃景圍86號荃灣中心一期地下C02A號舖,$50以下,滇菜 (雲南),粉麵/米線,,2,
南哥粉麵,,荃灣荃景圍86號荃灣中心一期地下C02A號鋪,$50以下,滇菜 (雲南),川菜 (四川),,2,
墮落小龍蝦 Spicy Crayfish,,荃灣荃灣鱟地坊54號地舖,$101-200,川菜 (四川),海鮮,,49,
小肥羊 Little Sheep,15.0,荃灣眾安街55號大鴻輝(荃灣)中心20樓,$101-200,粵菜 (廣東),火鍋,(45 食評),2539,惠顧火鍋可享5人同行1人免費；10人同行2人免費
和記廚房 Wo Kee Kitchen,17.0,荃灣福來村香車街熟食中心2樓40-42號舖,$51-100,粵菜 (廣東),中菜館,(23 食評),462,
新天地 XTD,2.0,荃灣柴灣角街38-40號銓通工業大廈6樓B室,$201-400,粵菜 (廣東),蒸氣火鍋,(3 食評),87,
頭檔大排擋,1.0,荃灣曹公街8號香車街街市熟食中心1樓9號舖,$51-100,粵菜 (廣東),海鮮,(1 食評),46,
村菜,1.0,荃灣海濱花園A平台129B舖,$51-100,粵菜 (廣東),中菜館,(3 食評),74,
顯徑揚揚,,荃灣大河道18號地皇廣場1樓大食王美食廣場10號舖,$50以下,粵菜 (廣東),點心,(4 食評),34,
珍味餐廳小廚,1.0,"荃灣曹公街8號香車街熟食中心2樓16,28,29,31號舖",$101-200,粵菜 (廣東),火鍋,(2 食評),51,
魔芋麻辣鷄,7.0,荃灣青山公路葵涌段499號嘉寶大廈地下E舖,$51-100,粵菜 (廣東),火鍋,(14 食評),179,
富裕特色美食,1.0,荃灣福來邨香車街街市熟食中心2樓26號舖,$50以下,粵菜 (廣東),粉麵/米線,(1 食評),13,
點心工匠,,荃灣西樓角路170號華都中心商場1樓47號舖,$50以下,粵菜 (廣東),點心,,10,
德發龍粥麵店,,荃灣四陂坊11號地舖,$50以下,粵菜 (廣東),粥品,,5,
亞肥·淦膳坊,,荃灣橫龍街32-40號興盛工業大廈17樓B室,$201-400,粵菜 (廣東),私房菜,,14,
海天堂 Hoi Tin Tong,,荃灣川龍街70-76號貴生樓地下B2舖,$50以下,粵菜 (廣東),涼茶/龜苓膏,,11,
東記潮州城粉麵 Man Ching Yeung,,荃灣怡樂街2-12號海濱花園海逸閣(19座) 地下103D號舖,$50以下,潮州菜,粉麵/米線,,12,
盞記 First Edible Nest,,荃灣惠荃道22-66號綠楊坊P9B號舖,$101-200,粵菜 (廣東),甜品/糖水,,1,
盞記 First Edible Nest,,荃灣青山公路荃灣段264-298號南豐中心1樓A129舖,$101-200,粵菜 (廣東),甜品/糖水,,4,
敍會火鍋小廚,,荃灣曹公街8號香車街街市熟食中心1樓,$51-100,粵菜 (廣東),粵菜 (廣東),(1 食評),16,
仁和堂龜苓膏專門店,,荃灣大河道22-28號榮安大廈地下7B號舖,$50以下,粵菜 (廣東),涼茶/龜苓膏,,9,
順昌海鮮大飯店,,荃灣荃灣三陂坊2-10號地下,$101-200,中菜館,潮州菜,,22,
老行家燕窩 Lo Hong Ka,,荃灣眾安街68號荃灣千色匯I期2樓223號,$51-100,粵菜 (廣東),甜品/糖水,,9,正價貨品95折
皇雀會 KC City,,荃灣河背街66號,$51-100,粵菜 (廣東),點心,,42,
養和堂 Yeung Wo Tong,,荃灣川龍街42-62號54號舖,$50以下,粵菜 (廣東),涼茶/龜苓膏,,2,
7+1潮州菜館,,荃灣眾安街,$50以下,潮州菜,潮州菜,,11,
翠園餐廳小廚 Beryl Garden Restaurant,,荃灣曹公坊17號地下,$51-100,粵菜 (廣東),火鍋,,42,
海天堂 Hoi Tin Tong (已搬遷),2.0,荃灣青山道210號富華中心1樓1C舖,$50以下,粵菜 (廣東),涼茶/龜苓膏,(5 食評),7,
潮江春 Chiuchow Garden Restaurant (已搬遷),31.0,荃灣惠荃道22-66號綠楊坊2樓S10-12號舖,$101-200,中菜館,潮州菜,(59 食評),141,
明記打冷 (已搬遷),6.0,荃灣登發街8-12號地下,$51-100,火鍋,潮州菜,(17 食評),93,
明記打冷小菜 Ming King (已搬遷),4.0,荃灣沙咀道328號地下G1號舖,$50以下,火鍋,潮州菜,(8 食評),79,
新江小廚 (已搬遷),3.0,荃灣海濱花園第1座1號舖,$50以下,粵菜 (廣東),中菜館,(4 食評),8,
正宗澳門豬骨煲 (已搬遷),7.0,荃灣大河道55號地下,$101-200,粵菜 (廣東),火鍋,(20 食評),25,
金御海鮮酒家 (已搬遷),1.0,荃灣沙咀道328號太平興業廣場1樓101號舖,$101-200,粵菜 (廣東),點心,(5 食評),13,
廣東燒味餐廳 Guangdong Roast Restaurant (已搬遷),2.0,荃灣眾安街77號地舖,$50以下,粵菜 (廣東),燒臘,(7 食評),12,
恭和堂 Kung Wo Tong (已搬遷),1.0,荃灣眾安街5號地下,$50以下,粵菜 (廣東),涼茶/龜苓膏,(2 食評),6,
品茶 Tea Time,,荃灣青山公路荃灣段169號昌耀大廈地下2號舖,$50以下,台灣菜,台式飲品,,8,
清玉 Kingyo,,荃灣西樓角道202-216號荃昌中心昌寧商場1樓51號鋪,$50以下,台灣菜,台式飲品,,15,
豪大大雞排 HOT-STAR Large Fried Chicken (已搬遷),9.0,荃灣路德圍34號安富大廈地下4號舖,$50以下,台灣菜,小食店,(24 食評),48,
豚道樂 Butadouraku,225.0,荃灣大河道63號卓明大廈地舖,$51-100,日本菜,拉麵,(311 食評),7787,
大井町日式放題 Ooimachi Japanese Buffet,235.0,荃灣眾安街55號大鴻輝(荃灣)中心3樓,$201-400,日本菜,日式放題,(337 食評),16594,送 25里數 / 30積分
稻八日式火鍋炸物放題 Inahachi Shabu Shabu,236.0,荃灣德海街18號富利達中心1樓,$101-200,日本菜,火鍋,(261 食評),7830,提供網上訂座
拉麵台風 Ramen Taifu,242.0,荃灣大河道81號寶成樓地下7號舖,$51-100,日本菜,拉麵,(360 食評),8444,
滿屋日本料理 Manya Japanese Restaurant,216.0,荃灣眾安街55號大鴻輝(荃灣)中心10樓,$201-400,日本菜,日式放題,(306 食評),5024,晚市放題 $193
秘,72.0,荃灣享成街22號地舖,$101-200,日本菜,烤肉,(138 食評),10104,
鳥山名 Toriyamana,108.0,荃灣青山公路荃灣段398號愉景新城1樓1025-1026號舖,$201-400,日本菜,拉麵,(134 食評),1921,
大紅袍火鍋料理 Da Hong Pao hotpot,45.0,荃灣川龍街118號百悅坊16樓,$101-200,日本菜,火鍋,(61 食評),3539,
Youme Cafe,23.0,荃灣眾安街2-8號周合成大廈3樓,$51-100,日本菜,咖啡店,(54 食評),8357,提供網上訂座
韓日燒,86.0,荃灣沙咀道298號翡翠廣場2樓,$101-200,日本菜,火鍋,(121 食評),2049,
團日式拉麵 Unity Ramen,50.0,荃灣大屋街18號金豐閣地下1-2號舖,$51-100,日本菜,拉麵,(64 食評),1722,
道頓堀御好燒專門店 Okonomiyaki Dohtonbori Restaurant,24.0,荃灣大壩街4-30號荃灣廣場3樓321-323號舖,$101-200,日本菜,鐵板燒,(52 食評),3015,
牛角日本燒肉專門店 Gyu-Kaku,25.0,荃灣楊屋道18號荃新天地二期地下G69號舖,$201-400,日本菜,烤肉,(54 食評),1324,
鳴門魚市場居酒屋 Naruto Uo Ichiba Izakaya,56.0,荃灣楊屋道1號荃新天地一期UG37號舖,$201-400,日本菜,壽司/刺身,(108 食評),2322,送 25里數 / 30積分
和食快餐 Yoneko,11.0,荃灣曹公坊27號地下,$50以下,日本菜,快餐店,(24 食評),930,
夢見屋 Yumemiya Japanese Cafe,13.0,荃灣青山公路荃灣段398號愉景新城1樓1028號舖,$51-100,日本菜,日本菜,(66 食評),508,
元気寿司 Genki Sushi,8.0,荃灣荃華街3號悅來坊地下G33舖,$101-200,日本菜,壽司/刺身,(20 食評),140,
吉野家 Yoshinoya,31.0,"荃灣青山公路荃灣段210號富華中心地下A1,C,E,F&G號舖",$51-100,日本菜,快餐店,(72 食評),217,
爭鮮迴轉壽司 Sushi Express,61.0,荃灣青山公路210號富華中心3樓B號舖,$51-100,日本菜,壽司/刺身,(105 食評),643,
丸亀製麵 Marugame Seimen,4.0,荃灣惠荃道22-66號綠楊坊2樓S20-21號舖,$51-100,日本菜,烏冬,(10 食評),223,
辛味屋 Karami Curry,14.0,荃灣楊屋道18號荃新天地二期UG樓60號舖,$51-100,日本菜,咖喱,(33 食評),383,
西佑定食屋 Saiyu Japanese Restaurant,17.0,荃灣大河道88號灣景廣場購物中心AEON超級巿場地下G01號舖,$51-100,日本菜,日式西餐,(58 食評),547,
Beard Papa's,7.0,荃灣大壩街4-30號荃灣廣場4樓一田超市百貨公司,$50以下,日本菜,麵包店,(9 食評),85,
味千拉麵 Ajisen Ramen,4.0,荃灣青山公路荃灣段398號愉景新城1樓1016-1018號舖,$51-100,日本菜,拉麵,(10 食評),105,
虎蔵食堂,4.0,荃灣大壩街4-30號荃灣廣場4樓一田百貨超級市場,$51-100,日本菜,拉麵,(13 食評),169,
Magic Touch,4.0,荃灣眾安街55號大鴻輝(荃灣)中心1樓1-03號舖,$51-100,日本菜,壽司/刺身,(7 食評),385,
Pokka Cafe,42.0,荃灣眾安街68號荃灣千色匯II期地下1-6號舖,$101-200,日本菜,咖啡店,(109 食評),428,
金田家 Kanada-ya,5.0,荃灣楊屋道1號荃新天地1期UG層28及30號舖,$51-100,日本菜,拉麵,(11 食評),143,
手作之店 Tezukuri No Mise,6.0,荃灣眾安街68號荃灣千色匯I期3樓3007號舖,$50以下,日本菜,甜品/糖水,(11 食評),83,
串燒保串燒專門店,5.0,荃灣鱟地坊74號天保大廈地下E2號舖,$50以下,日本菜,烤肉,(9 食評),256,
Beard Papa's,9.0,荃灣港鐵荃灣站10號舖,$50以下,日本菜,麵包店,(13 食評),89,
居食屋「和民」 Watami Japanese Casual Restaurant,9.0,荃灣大壩街4-30號荃灣廣場B1樓B120-122號舖,$101-200,日本菜,壽司/刺身,(39 食評),465,
銀咖哩 Gin Curry,11.0,荃灣荃華街3號悅來坊B2樓R01號舖,$50以下,日本菜,咖喱,(18 食評),124,
半熟工房 Hanjuku Kobo,3.0,荃灣青山公路荃灣段398號愉景新城地下,$51-100,日本菜,麵包店,(10 食評),58,
火狐爐端燒 Hono Fokkusu,4.0,荃灣四陂坊12號雅緻大廈地舖,$101-200,日本菜,燒烤,(4 食評),105,
爭鮮外帶壽司 Sushi Take Out,5.0,荃灣青山道210號富華中心1樓3A-3B號舖,$50以下,日本菜,壽司/刺身,(12 食評),38,
元気寿司 Genki Sushi,10.0,荃灣惠荃道22-66號綠楊坊2樓S27號舖,$101-200,日本菜,壽司/刺身,(22 食評),237,
吉野家 Yoshinoya,3.0,荃灣青山公路荃灣段398號愉景新城2樓2077號舖,$50以下,日本菜,快餐店,(5 食評),36,
板長壽司 Itacho Sushi,5.0,荃灣眾安街68號荃灣千色匯I期3樓3001-3002號舖,$101-200,日本菜,壽司/刺身,(11 食評),175,
魚河岸,,荃灣大壩街4-30號荃灣廣場4樓一田百貨美食通,$51-100,日本菜,拉麵,(14 食評),114,
新天地 XTD,2.0,荃灣柴灣角街38-40號銓通工業大廈6樓B室,$201-400,日本菜,蒸氣火鍋,(3 食評),87,
松板日本料理 Matsuzaka Japanese Restaurant,4.0,荃灣海濱花園3座地下108-109號舖,$50以下,日本菜,拉麵,(9 食評),139,
板長壽司 Itacho Sushi,19.0,荃灣楊屋道18號荃新天地二期UG樓82-83號舖,$101-200,日本菜,壽司/刺身,(62 食評),328,
Pokka Cafe,6.0,荃灣青山公路荃灣段398號愉景新城1樓1064舖,$101-200,日本菜,咖啡店,(19 食評),311,送 25里數 / 30積分
日揚拉麵,1.0,荃灣荃昌中心昌寧商場1樓52號舖,$50以下,日本菜,拉麵,(5 食評),53,
Dominique Geulin,3.0,荃灣大河道88號灣景廣場購物中心地下G11號舖,$50以下,日本菜,麵包店,(7 食評),99,
築地壽司,4.0,荃灣青山公路荃灣段398號愉景新城3樓(百佳超級市場內專櫃),$50以下,日本菜,壽司/刺身,(5 食評),36,
元気寿司 Genki Sushi,1.0,荃灣青山公路荃灣段398號愉景新城一樓1027號舖,$51-100,日本菜,壽司/刺身,(2 食評),24,
爭鮮外帶壽司 Sushi Take Out,3.0,荃灣眾安街68號荃灣千色匯II期地下G7B號舖,$50以下,日本菜,壽司/刺身,(14 食評),52,
丼匠,2.0,荃灣沙咀道45-53號荃運工業中心1期21樓B1室,$50以下,日本菜,壽司/刺身,(4 食評),118,
口福堂,1.0,荃灣大河道18號地皇廣場1樓大食王美食廣場7號舖,$50以下,日本菜,Food Court,(7 食評),56,
Youme Cafe Stand,1.0,荃灣大河道67-75號卓明大廈地下,$50以下,日本菜,樓上cafe,(3 食評),112,
華御結 Hana-Musubi,1.0,荃灣青山公路荃灣段388號中國染廠大廈(8咪半)1樓113號舖,$50以下,日本菜,壽司/刺身,(1 食評),30,
手作之店 Tezukuri No Mise,2.0,荃灣青山公路330號荃錦中心2樓81號舖,$50以下,日本菜,甜品/糖水,(2 食評),20,
爭鮮迴轉壽司 Sushi Express,1.0,荃灣荃興徑13-23號荃發大廈1樓,$51-100,日本菜,壽司/刺身,(1 食評),27,
住家福美食,1.0,荃灣荃景圍86號荃灣中心一期上層地下49號舖,$50以下,日本菜,咖喱,(3 食評),96,
玄海日本料理 Genkai Restaurant,,荃灣享和街5-7號香城大廈1號地舖,$101-200,日本菜,壽司/刺身,(2 食評),211,
Cherry Tokyo Cafe,,荃灣青山公路398號愉景新城1樓1023號舖,$51-100,日本菜,All Day Breakfast,(3 食評),109,送 25里數 / 30積分
自家烏冬 Jika Udon,8.0,荃灣楊屋道18號荃新天地二期UG樓UG82-UG83號舖,$51-100,日本菜,烏冬,(21 食評),147,
山崎麵飽 Yamazaki Bakery,3.0,荃灣惠荃道22-66號綠楊坊1樓5號舖,$50以下,日本菜,麵包店,(6 食評),11,
山崎麵飽 Yamazaki Bakery,,荃灣荃灣站TSW3號舖,$50以下,日本菜,麵包店,(1 食評),3,
簡品堂 Fresh Fresh,1.0,荃灣青山公路荃灣段264-298號南豐中心1樓A02號舖,$50以下,日本菜,麵包店,(6 食評),79,
山崎麵飽 Yamazaki Bakery,,荃灣青山道144-172號荃豐中心1樓B4舖,$50以下,日本菜,麵包店,(9 食評),19,
山崎麵飽 Yamazaki Bakery,31.0,荃灣青山公路荃灣段264-298號南豐中心1樓A140-141號舖,$50以下,日本菜,麵包店,(76 食評),53,
食得喜小食屋,1.0,荃灣海霸街2-14號海霸樓地下A6號舖,$50以下,日本菜,小食店,(1 食評),35,
魚兵衛,,荃灣大壩街4-30號荃灣廣場4樓一田超級市場內,$51-100,日本菜,壽司/刺身,,0,
中島水產,,荃灣荃華街3號悅來坊AEON B3樓,$50以下,日本菜,壽司/刺身,,2,
鮮味工房,,荃灣柴灣角街38-40號銓通工業大廈6樓D室,$51-100,日本菜,日本菜,,5,
丸和日式食品 Maruwa Japanese Food Limited,,荃灣橫龍街48-56號宏龍工業大廈12樓6室,$101-200,日本菜,日本菜,,5,
爭鮮外帶壽司 Sushi Take Out,,荃灣青山公路 - 荃灣段264-298號南豐中心1樓A060-A2號舖,$50以下,日本菜,壽司/刺身,,8,
無印良品 MUJI,,荃灣大壩街4-30號荃灣廣場L1樓122-127號舖及B1樓B123-B125號舖,$50以下,日本菜,小食店,,16,
果物屋 Kudamonoya,,荃灣楊屋道18號荃新天地二期UG層UG87號舖,$51-100,日本菜,果汁,(1 食評),18,
山崎麵飽 Yamazaki Bakery,,荃灣大壩街4-30號荃灣廣場1樓112a號舖,$50以下,日本菜,麵包店,,9,
Tokyo Market (非門市),,,$101-200,日本菜,壽司/刺身,,14,
德仕高國際貿易有限公司 Taxco International Trading Limited,,荃灣白田壩街51-63號華偉工業大廈4樓21室,$51-100,日本菜,壽司/刺身,,10,
Pokka Cafe (已搬遷),49.0,荃灣大壩街4-30號荃灣廣場3樓321-323號舖,$101-200,日本菜,咖啡店,(93 食評),438,
牛涮鍋 Mou Mou Club (已搬遷),39.0,荃灣大壩街4-30號荃灣廣場2樓217至220號舖,$101-200,日本菜,火鍋,(66 食評),591,
居食屋「和民」 Watami Japanese Casual Restaurant (已搬遷),53.0,荃灣大壩街4-30號荃灣廣場4樓439-441號舖,$101-200,日本菜,壽司/刺身,(130 食評),162,
玄海日本料理 (已搬遷),4.0,荃灣荃威花園一期商場地下17號舖,$101-200,日本菜,壽司/刺身,(5 食評),82,
真壽司 (已搬遷),14.0,荃灣眾安街20號地下,$50以下,日本菜,壽司/刺身,(37 食評),122,
井上日本料理 Inoue Japanese Restaurant (已搬遷),22.0,荃灣鱟地坊80號華成樓B座地下A1舖,$51-100,日本菜,壽司/刺身,(31 食評),120,
東京洋風堂 Tokyo Yofudo (已搬遷),8.0,荃灣荃華街3號悅來坊B1樓22A舖,$101-200,日本菜,日式西餐,(19 食評),145,
漁屋日本料理 Isari Kiya Japanese Dining (裝修中),55.0,荃灣楊屋道8號如心廣場1樓118號舖,$101-200,日本菜,自助餐,(100 食評),2867,
牛角次男坊 HK Gyu-Kaku Jinan-Bou (裝修中),,荃灣大壩街4-30號荃灣廣場1樓112B-113號舖,$51-100,日本菜,日本菜,,14,
豚王 Butao Ramen (裝修中),,荃灣大壩街4-30號荃灣廣場1樓115舖,$51-100,日本菜,日本菜,,22,
匠壽司速遞 Mazter Sushi Express (裝修中),,荃灣香車街23/25號及曹公坊14-36號傳德洋樓地下A室F鋪,$51-100,日本菜,壽司/刺身,,3,
養老熊太郎日本料理 (裝修中),,荃灣享和街57A地舖,$101-200,日本菜,日本菜,,3,
Goobne Chicken,189.0,荃灣楊屋道1號荃新天地一期地下G29號舖,$101-200,韓國菜,韓式炸雞,(230 食評),4580,
韓閣 Korean Loft Cafe,181.0,荃灣路德圍運通街地下10M號舖,$50以下,韓國菜,韓式炸雞,(222 食評),3406,
炑八韓烤 MeokBang Korean BBQ & BAR,98.0,荃灣眾安街2-8號周合成大廈1樓,$201-400,韓國菜,烤肉,(147 食評),4195,
韓日燒,86.0,荃灣沙咀道298號翡翠廣場2樓,$101-200,韓國菜,火鍋,(121 食評),2049,
韓閣 Korean Loft Cafe,181.0,荃灣路德圍運通街地下10M號舖,$50以下,韓國菜,韓式炸雞,(222 食評),3407,
薈亞廚房 Asian Cooking,14.0,荃灣眾安街68號荃灣千色匯I期3樓3011號舖,$101-200,泰國菜,海鮮,(43 食評),567,
泰好味 Aroy Thai Food,6.0,荃灣曹公街8號香車街街市熟食中心3樓25號舖,$51-100,泰國菜,大牌檔,(10 食評),435,
新紅山泰國菜館 New Red Mountain Thai Kitchen,3.0,荃灣川龍街119號1樓,$101-200,泰國菜,泰國菜,(4 食評),228,
越味皇,251.0,荃灣路德圍12號地舖,$50以下,越南菜,粉麵/米線,(279 食評),3165,
小越廚 Le Saigon Cuisine,74.0,荃灣享和街49號都城大廈地下D舖,$50以下,越南菜,粉麵/米線,(98 食評),2260,
Youme Cafe,23.0,荃灣眾安街2-8號周合成大廈3樓,$51-100,日本菜,咖啡店,(54 食評),8358,提供網上訂座
韓日燒,86.0,荃灣沙咀道298號翡翠廣場2樓,$101-200,韓國菜,日本菜,(121 食評),2049,
亞萊嘜嘜 AloyMakMak,37.0,荃灣青山道163-174號昌耀大廈2樓,$51-100,越南菜,泰國菜,(62 食評),1086,
和食快餐 Yoneko,38.0,荃灣西樓角路荃昌中心昌寧商場地下23號舖,$50以下,日本菜,快餐店,(64 食評),2924,
越翠苑 Viet Thuy Uyen,17.0,荃灣德士古道36-60號東亞花園地下A101B號舖,$51-100,越南菜,咪嘥嘢食店,(26 食評),1077,
西貢金雞海南雞 Golden Chicken,21.0,荃灣昌泰街3-5號富榮大廈地下2號舖,$51-100,新加坡菜,馬來西亞菜,(43 食評),1158,
薈亞廚房 Asian Cooking,14.0,荃灣眾安街68號荃灣千色匯I期3樓3011號舖,$101-200,泰國菜,馬來西亞菜,(43 食評),567,
Baker Talent,8.0,荃灣沙咀道211號地下,$50以下,新加坡菜,麵包店,(15 食評),411,
快樂蜂 Jollibee,7.0,荃灣青山道269號力生廣場3樓A舖,$50以下,菲律賓菜,漢堡包,(18 食評),233,
丸亀製麵 Marugame Seimen,5.0,荃灣荃華街3號悅來坊地下(B1樓)B123號舖,$51-100,日本菜,烏冬,(9 食評),186,
嚐味 Gusto Restaurant,8.0,荃灣青山公路荃灣段398號愉景新城2樓L2-2030號舖,$51-100,新加坡菜,粉麵/米線,(42 食評),280,訂座可享主餐牌8折優惠
綠色越南 Green Vietnam Pho,1.0,荃灣西樓角道202-216號荃昌中心昌寧商場地下28號舖,$50以下,越南菜,越南菜,(3 食評),507,
土司工坊 Toast Box,6.0,荃灣眾安街68號荃灣千色匯I期3樓3013號舖,$51-100,新加坡菜,粉麵/米線,(23 食評),188,
5越越南餐廳 Five Spice,13.0,荃灣青山公路荃灣段388號中國染廠大廈(8咪半)1樓115號舖,$51-100,越南菜,越南菜,(45 食評),315,
回味無窮印尼餐館 Istimewa Warung Indonesia,16.0,荃灣路德圍富華街5號運通洋樓地下,$51-100,印尼菜,印尼菜,(34 食評),483,
金海濱越粤小炒,4.0,荃灣海濱花園D平台1樓M1號舖,$51-100,越南菜,粵菜 (廣東),(7 食評),50,
Antoshimo Cafe & Bakery,4.0,荃灣青山公路荃灣段398號愉景新城1樓1066號舖,$51-100,日本菜,麵包店,(5 食評),129,
越圓越式小店,3.0,荃灣沙咀道107號地下,$50以下,越南菜,越南菜,(5 食評),88,
名廚燴,15.0,荃灣楊屋道100號爵悅庭地下1-2號舖,$50以下,新加坡菜,海鮮,(24 食評),110,
越棧越式湯粉專門店 Viet's Choice,23.0,荃灣惠荃道22-66號綠楊坊2樓S33-34舖,$51-100,越南菜,粉麵/米線,(65 食評),365,
Baker Talent,3.0,荃灣荃灣街市街142-166號坤成樓地下12號舖,$50以下,新加坡菜,麵包店,(6 食評),132,
聚樂居餐廳,,荃灣大壩街39號地下,$50以下,新加坡菜,咖喱,(25 食評),61,
南洋工房 Nanyang Hut,4.0,荃灣荃華街3號悅來坊B1樓B122B號舖,$50以下,新加坡菜,馬來西亞菜,(14 食評),53,
今助日本料理 Imasuke Japanese Restaurant,20.0,荃灣青山公路荃灣段398號愉景新城1樓1019號舖,$101-200,日本菜,日本菜,(70 食評),485,
馬仔咖哩 Curry Ma,2.0,荃灣怡樂街1-5號海濱花園第22座海裕閣地舖,$51-100,印度菜,薄餅,(4 食評),24,
金滿都越南餐廳 Gold Mondo Vietnamese Restaurant,8.0,荃灣橫龍街77-87號富利工業大廈地下,$51-100,越南菜,粉麵/米線,(15 食評),58,
越棧越式湯粉專門店 Viet's Choice,,荃灣大壩街4-30號荃灣廣場4樓410號舖,$51-100,越南菜,粉麵/米線,(2 食評),27,
甘安越南料理 CAM ON Vietnamese Cuisine,3.0,荃灣楊屋道1號荃新天地一期地下G27-28號舖,$51-100,越南菜,越南菜,(10 食評),34,
威威粉麵餐廳,7.0,荃灣石圍角邨商場1樓229號,$50以下,越南菜,車仔麵,(27 食評),48,
食得喜小食屋,1.0,荃灣海霸街2-14號海霸樓地下A6號舖,$50以下,印尼菜,日本菜,(1 食評),35,
魚尚 Uo-Show,,荃灣安榮街2-6號富榮大廈地下4號舖,$50以下,日本菜,壽司/刺身,(3 食評),30,
美珍香 Bee Cheng Hiang,,荃灣青山公路荃灣段264-298號南豐中心1樓A4301舖,$50以下,新加坡菜,燒烤,(1 食評),13,
越棧越式湯粉專門店 Viet's Choice (已搬遷),7.0,荃灣大壩街4-30號荃灣廣場4樓439-441號舖,$51-100,越南菜,粉麵/米線,(26 食評),227,
蝦麵店 Prawn Noodle Shop (裝修中),,荃灣楊屋道1號荃新天地一期1樓108及110號舖,$51-100,馬來西亞菜,粉麵/米線,,19,
大井町日式放題 Ooimachi Japanese Buffet,235.0,荃灣眾安街55號大鴻輝(荃灣)中心3樓,$201-400,日本菜,日式放題,(337 食評),16595,送 25里數 / 30積分
雅高·33 Artco． 33,153.0,荃灣沙咀道328號寶石大廈地下21號舖,$51-100,意大利菜,酒,(206 食評),3540,送 25里數 / 30積分
Cossi,99.0,荃灣大壩街19-27號地下,$101-200,意大利菜,酒吧,(151 食評),4359,
